,index,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13
0,2019-01-08,0.0072791453058965346,-0.0018927661353690798,-0.001943020033071796,-0.0018927661353690798,-0.0010019147160140874,-0.0012998094516971418,0.003941712238238896,-0.0056449939118105325,0.003342464908072229,-0.006914768667605953,-0.0025845578873374213,-0.0007245391625770219,0.0015126834013017645,-0.00700909214169098
1,2019-01-09,-0.00558286731520856,-0.00340807225149064,-0.009563558743432066,-0.00340807225149064,-0.002018498929680642,-0.0027483888070825606,-0.0067851995903894175,-0.0059938599519943625,-0.000488591739741793,-0.0007860179935933629,-0.005806790199630417,-0.004328974458174463,0.00035038960478230713,-0.0007040003777759292
2,2019-01-10,-0.002342144421532815,0.0007044422553703971,0.008470885527315558,0.0007044422553703971,-0.0018781643965134205,-0.0018230252005323635,0.002255290404845313,-0.007411257551986064,-0.0016447779626181428,-0.00345735412372097,0.0006463168112940715,0.002195381051557019,-0.003019058379283068,-0.0031566258279026
3,2019-01-11,-0.008952156357488006,0.0017271792541231354,0.0015830066539892747,0.0017271792541231354,-0.0008860698890761579,-0.0006539193377383592,-0.004119550399662919,-0.008094056195753603,-0.0009359004523599168,-0.007123775357906661,-0.011525355593207155,0.0010229409041518514,-5.740290575078494e-08,-0.00708078209485331
4,2019-01-14,0.0022111552925210493,-0.000904793733107671,0.013017751891445436,-0.000904793733107671,0.008888528369168255,0.008863030938420297,-0.008695430458694482,-0.02588322702122637,-0.002069714681068152,-0.007671566220073006,0.022562630150955,0.0005294632740335007,0.0024323783927325095,-0.007149894770461093
5,2019-01-15,0.0038329099860321316,-0.00898622323278013,-0.0045928911512602335,-0.00898622323278013,-0.009019484065292113,-0.008339263072935709,0.008828524578371121,-0.0035421814681941086,0.001864194894733712,-0.004417056850486949,0.014888550430907125,-0.01066722889097221,0.0005603354957489873,-0.004411094557222951
6,2019-01-16,0.004420891844552098,-0.003981366233790534,0.005618672511794114,-0.003981366233790534,-0.004838678943429025,-0.005100094233826459,0.00489383176059452,0.004633937088064128,0.004310403294902999,0.003318409609938747,0.0323103442458353,-0.003486486152238537,-0.0005458988945533289,0.0032918627806441444
7,2019-01-17,-0.008916465268832836,0.0007948939722399375,-0.008583611928180617,0.0007948939722399375,-0.003809483193895894,-0.0037501173328497893,-0.006323556300011885,-0.004421184386290365,-0.0030608074798831727,-0.008861089028593429,-0.0014284881007280469,0.000829151189083503,-0.0047510468472183555,-0.008684196473451276
8,2019-01-18,0.009583485023113273,-0.011165422978133544,-0.0004939967776992401,-0.011165422978133544,0.005983619515962995,0.0051562899058064954,0.012190453357727582,0.0006307748604418573,0.009845320542607549,0.0013765019749617975,0.002690248498764815,-0.01078894212323281,0.008417670227191818,0.00120702175859385
9,2019-01-21,-0.0004920049935089555,-0.006868501354363309,-0.00873205226985103,-0.006868501354363309,-0.01081489742488078,-0.010150647192614161,0.00359402601973431,-0.012727920720516027,0.009047793372532946,-0.004346375437737155,0.021366164826614388,-0.006605271062360418,0.009854307187346282,-0.004007604548604269
10,2019-01-22,-0.01523898339830998,-0.018562542977213225,-0.007182218070566671,-0.018562542977213225,-0.024661201876169023,-0.024644797482598183,-0.006462942912119265,0.008203014718812227,-0.024908150786379927,-0.024598249988168844,-0.001054178042511844,-0.024886991350594457,-0.024905263823671125,-0.02465279924798208
11,2019-01-23,0.005161116543783152,0.0001521923354950767,0.018534769798987504,0.0001521923354950767,0.0014743993784214456,0.0014752754127525655,0.00147052705737302,0.0014705266700643744,0.0014705266700643744,0.0014705266700643744,-0.003969070248309276,0.0014219862335165226,0.0021303444773989742,0.0014705317149358568
12,2019-01-24,-0.027607505476408414,-0.04713498759572109,0.008822273909689319,-0.04713498759572109,-0.06039890268455368,-0.0603653361349766,-0.050954218361942104,-0.0602241898175944,-0.06094359475189483,-0.06094348533672634,0.007230958906323646,-0.059999504493276824,-0.060914083692020546,-0.060937750169052514
13,2019-01-25,0.004795755690088464,-0.022719359280494296,0.03454556399616224,-0.022719359280494296,-0.03181786503698786,-0.03117392655899649,0.001378867904770565,0.023461852791308246,-0.03286884166847725,-0.018713518688914983,0.008338839595306988,-0.030707358576444143,-0.03307875407545493,-0.01997283273030073
14,2019-01-28,0.009300023124382816,-0.03356774385984324,-0.004596766864211141,-0.03356774385984324,-0.047104535147635095,-0.04697325124259891,0.004003974870654685,-0.0069866400386208215,-0.04850051532520137,-0.04015216419367504,0.0006466208991020674,-0.042673746581020404,-0.04848499706454088,-0.04018300297318094
15,2019-01-29,0.0023694484011521763,-0.041664940964116534,-0.0014197227077381656,-0.041664940964116534,-0.048897389836864,-0.048673850015407125,0.0015525436629375837,0.005889970165293612,-0.051908256216370956,-0.041407318750256925,0.0020952796836422533,-0.04598027367187951,-0.051954047590251885,-0.041534040965541696
16,2019-01-30,-0.01071283107564753,0.011227173214778337,0.0058552296453299405,0.011227173214778337,0.013741037149312865,0.013802243318512906,-0.006246033006699304,0.003505623306748972,-0.009604921191104456,0.014216377451516252,0.008536632757652691,0.012367390839172295,-0.0122383702692294,0.01418263648090965
17,2019-01-31,0.007541482224206509,-0.04650156039528226,-0.011945078702953856,-0.04650156039528226,-0.0576597513904565,-0.05856246388479768,-0.004367608431975537,-0.06634131556462056,0.0023127176258151035,-0.06701886512510628,-0.014596736733218384,-0.05427212582848628,0.002312717472755449,-0.06701034967988367
18,2019-02-01,0.014415920988393022,0.012632221891355887,0.003618958425776919,0.012632221891355887,0.013046168683325133,0.01302400241502042,0.005635657986909459,0.041135250147872955,0.014390755820035458,0.0202605393009605,-0.006326424543588976,0.01333254158763051,0.014306572571932272,0.02044914886430186
19,2019-02-11,0.012226621315266011,0.020973569403864124,0.002331454533280198,0.020973569403864124,0.03320553062691871,0.033114845253701744,0.007081810306506876,0.034245570789823584,0.03440564896178859,0.03441747267569249,-0.0021743096588782186,0.024062512707526847,0.03439919003902436,0.034416593042997365
20,2019-02-12,-0.0046637394843797066,-0.00588297152043789,-0.005443084603164759,-0.00588297152043789,-0.011315544399141165,-0.011102464136981516,-0.005805324728658005,-0.012583318372142313,-0.013778990818172302,-0.013757632847266294,-0.0085511637400255,-0.007828257324483586,-0.013778865445115137,-0.013761941100146353
21,2019-02-13,-0.0021290218807777615,-0.004256255349644031,-0.0069658843263591536,-0.004256255349644031,-0.0026174699120429454,-0.0026590170750403416,0.013246221880712769,-0.003678802008498506,0.07793105125547332,-0.0019179562115943481,-0.009294494327698934,-0.003903103233444463,0.07793105067145786,-0.0019033892600152265
22,2019-02-14,0.009117084712797579,-0.004523065669459468,0.009027368265108537,-0.004523065669459468,-0.0059699070545282005,-0.005959131380246,-0.0032798553668401875,-0.008521541144658069,0.09607423521524631,-0.006452876872359468,0.0005036050501715537,-0.0047805678073936835,0.09607423678992731,-0.006496610775563433
23,2019-02-15,-0.008965064673791543,0.0008505498873933332,-0.00968608841315516,0.0008505498873933332,-0.00259361693382725,-0.0022673068254538877,-0.01269676503776889,-0.0020698739102765675,0.10817615393802917,-0.00730962254002244,-0.0005366305992560456,-0.0004346021344624265,0.10817615285242366,-0.007292260281119746
24,2019-02-18,0.01162970815995586,-0.0022123199223992376,-0.0026600838945741966,-0.0022123199223992376,0.0014631494451049533,0.0013080625000616297,0.007119110583485109,-0.0037620586888093034,0.0684023164895605,-0.0028445245872530008,0.0011417598676630517,-0.002428211268292787,0.06840231711702635,-0.002827221846175218
25,2019-02-19,-0.01830301754007975,0.02159901771888023,0.0006203719292978607,0.02159901771888023,-0.0053755930878843184,-0.0048426458487438135,-0.016470218981825047,0.011160277608689926,-0.046783018206964413,0.040545458693407005,-0.009208715712175887,0.022462237638657942,-0.013285441756315028,-0.0007647751411109769
26,2019-02-20,-0.003999358515593849,-0.007575694973752244,0.0009255373964026396,-0.007575694973752244,0.010710101615938487,0.011153781713750636,-0.0040985663885314185,-0.013802082506524774,-0.01756768429628943,-0.017605882949148405,0.0033443948398557107,-0.007181570190417469,-0.0009086093730357311,0.006031494902432827
27,2019-02-21,-0.001569475971758006,0.004395752170781187,-0.00785018098837144,0.004395752170781187,0.010214086269384854,0.010673430506382423,-0.0010171932790241224,-0.007877013449738122,0.0007870930089711255,-0.007953038980479601,0.01879609940789546,0.002584594584309503,0.0005916225707046727,-0.002312148490658948
28,2019-02-22,0.00897402694624783,-0.0028766779417228987,0.00020050245827833366,-0.0028766779417228987,0.0013955379500339843,0.0023616056917645893,0.001920959753336015,-0.002935915549943647,-0.0007154944314593237,-0.0029008859537701173,-0.0023305054294304912,-0.0020620982197806018,-0.001862348666247706,0.00589578225170647
29,2019-02-25,0.008891206395532487,-0.006820825865112783,0.0012771491601877363,-0.006820825865112783,-0.011835984249315451,-0.011908978079081929,-0.012233935429695676,-0.008598500625762742,-0.008181154808577458,-0.008181127073490418,-0.01333410735536715,-0.007672352301565176,-0.006613556353810883,-0.011854047486285164
30,2019-02-26,-0.0028364843492876077,0.05815202559690203,0.046337188610779775,0.05815202559690203,0.013718456729602226,0.0137599764103279,-0.00029845438882263216,0.09526890368927818,0.09520771875113353,0.0952730620618488,0.05107394660391166,0.058377883369447964,-0.0057887949684509825,-0.01611731661768937
31,2019-02-27,-0.0016965324772415039,-0.00299041116233653,-0.004906340772025533,-0.00299041116233653,-0.005820956936303304,-0.0038920829385420868,-0.009755762080082211,-0.00263524350398806,0.0014462791395218055,0.0014157299615341372,-0.009021760674825581,-0.0033753349129668634,-0.00647705753560595,-0.008201061379937844
32,2019-02-28,0.0061838518034451374,-0.012136270350232042,-0.013506025466114086,-0.012136270350232042,0.0032614886945997543,0.002890065219816841,0.0142910106658179,-0.03129249039404273,-0.03134679591408183,-0.03148949056504366,-0.007572417693652288,-0.010986799373604986,0.011424315063414802,0.011767991569786631
33,2019-03-01,0.0019311705800883865,0.007583598996090162,0.0071963653673059146,0.007583598996090162,-0.00398397036897797,-0.0028055790782992706,-0.0011449065388631045,-0.008930789176115018,0.027952484316900172,0.024719278147569815,-0.013846006495951312,0.007198957787973241,-0.0016524753934041188,-0.015354808441649694
34,2019-03-04,0.016579415460256437,0.02970319475377981,0.025696496022145666,0.02970319475377981,0.050985010297560224,0.05100830029687387,-0.001529866148900036,0.03359504722478317,0.053665091417587574,0.053257095290190085,0.040304565366056325,0.029636576556435673,0.012205744964978551,0.01717214535004461
35,2019-03-05,0.005640365125906861,0.003151845250941608,0.00608964961771925,0.003151845250941608,-0.002056936278846084,-0.0017115410133073635,-0.005655812052203792,0.002496524184948626,-0.003003006850286833,0.004318547498595303,-0.005291566902779216,0.0041236507484347755,-0.000426982126644191,0.0043391396610892394
36,2019-03-06,0.015775213758596585,0.04045815149266302,-0.0026082583323898765,0.04045815149266302,0.004584936740317638,0.003057038606388892,-0.0053699648723058505,0.025412074677769535,0.0797511718557376,0.07923986889901527,-0.005469397303438938,0.044796579055741796,0.07946565022696614,0.0796620681423342
37,2019-03-07,0.01367601830647923,0.04500578731885001,-0.003902018467107667,0.04500578731885001,0.017953536323038914,0.01919149113937056,0.008294992174970758,-0.008615759434774292,0.09441929536715167,-0.002048922636344562,0.006318493123631731,0.05015082594768096,-0.01575779959259137,-0.0015817682020526917
38,2019-03-08,0.05155761532549241,0.019840828133171604,-0.0009090155457488619,0.019840828133171604,0.039291589674201405,0.03925189352755,0.04595468784742965,0.012892374711978356,-0.04536029083331382,0.021947885496530106,0.12525293491755407,0.019057028907388925,-0.04536029061799719,0.021488328825020477
39,2019-03-11,-0.01872043799191302,-0.01973428825482325,0.010128006435183173,-0.01973428825482325,0.02113869377434068,0.019743796467315538,0.015685499783362696,-0.07769821741961086,-0.11834460217063075,-0.07787721350014659,0.010595840775679068,-0.024043368896070477,0.0018859657777276738,-0.07785755273524488
40,2019-03-12,0.023541013726004416,0.027526082618097233,0.04058968216681647,0.027526082618097233,0.07970849943547607,0.07937050308995255,-0.01846052427910265,0.025458208641301223,0.02908750622937898,0.05877364835361494,-0.03393864254623028,0.03040759340557154,0.013066795241332535,0.05886148299837807
41,2019-03-13,-0.061638199645155475,-0.029322240932466465,0.047701346430506025,-0.029322240932466465,-0.09465962889368494,-0.09470196363015052,-0.012449575305397422,0.01102306444243525,0.003622469211112327,-0.03458957270825186,-0.018041679924253207,-0.034285622844083846,-0.006480201460410494,-0.035621451979520415
42,2019-03-14,-0.011316641642848893,-0.009905815705472656,0.0653054051902348,-0.009905815705472656,-0.08760149699196454,-0.08799687405078502,0.022853669974524662,-0.006487531249897862,-0.035102659046600614,-0.027428684848603634,0.04076448749031137,-0.015465356481351873,-0.03685397085843452,-0.027464044641335776
43,2019-03-15,0.002681253378561295,0.012277793609002604,0.016932912348276378,0.012277793609002604,-0.028500812363999307,-0.028162749930673418,0.009258134988962833,0.007543075061129022,0.01833505315489355,-0.0014162794089498457,0.021225245005592874,0.009028773242263505,0.012157687236608566,-0.0015011208886560271
44,2019-03-18,0.015619208075077627,0.009394177617649387,0.003753832951066429,0.009394177617649387,-0.027103923771574348,-0.027843609059594224,0.016236130374605015,0.017176964467747302,0.017022470012916423,0.017094959278449333,0.01974404048096797,0.007928929081731068,0.017020729957913684,0.017089588052705204
45,2019-03-19,-0.006869520447707004,-0.00019415874122420598,-0.014188186236120687,-0.00019415874122420598,-0.007776803499136545,-0.007232821262038811,-0.023549426568787942,-0.01171723882843467,-0.01755948559014643,-0.016339275974017353,0.005026584998315646,-0.0007727504647842796,-0.017593662751999216,-0.01670232809043249
46,2019-03-20,-0.017364124939855726,0.003141582300461312,0.005106031049242849,0.003141582300461312,0.003103591120872289,0.003704165060806783,-0.0006420662182225537,0.011174747023776457,0.0075252386049370346,0.007596615093587212,-0.020285300844589352,0.00586123373559869,0.007663859937724637,0.007843527925456673
47,2019-03-21,0.002322526986150396,0.010155002475184699,-0.009661102551509286,0.010155002475184699,0.009054041490155538,0.009759923699658665,-0.0016120700341797694,0.008993511000969205,0.007889310280848078,0.007944741895014047,0.008335691838139958,0.011400562471758508,0.007893462792493398,0.007952978244997846
48,2019-03-22,0.005387161272022153,0.0067303554261712376,0.008025947633861875,0.0067303554261712376,-0.008938875618409966,-0.008605172751574599,-0.005622767031402686,-0.013908417492422512,-0.01531340384725958,-0.01542815702925344,0.0022965737772615547,0.005718263774969966,-0.01526371100045712,-0.015459401901996924
49,2019-03-25,0.0021934392204787517,0.0024774926786316903,-0.0048701111813216555,0.0024774926786316903,-0.009312468505792194,-0.008946314855213505,-0.005263812096568284,-0.007535172500481246,-0.01694516519916695,-0.016851868188621142,-0.015264955750091017,0.00035098245526788904,-0.016820216111230583,-0.017256640864245807
50,2019-03-26,-0.005745526265290242,-0.004307883637103306,-0.016599051640433224,-0.004307883637103306,-0.0018891523449632713,-0.002305586403393761,-0.003338359701575623,-0.011597833160629591,0.0004812721466263617,-0.010799762265114164,-0.008333590115986986,-0.006569089988153011,-0.0015384184796131545,-0.010855858265968597
51,2019-03-27,0.018681117810670375,0.006741033811596919,0.07042728270495262,0.006741033811596919,-0.015667194458041565,-0.01526987352152951,0.027723852166429582,-0.0007863751134093754,0.024115970672698623,-0.0032682688773640793,0.05276209034513578,0.0038151629167665034,0.014514307102001127,-0.0032757118367421102
52,2019-03-28,-0.0006543287546847253,-0.0058689798743655555,-0.07248281909337566,-0.0058689798743655555,0.01841842429459952,0.018415147892492115,0.0034726664962156043,-0.003749346585221759,-0.002408878117195066,-0.00642176064528812,-0.054363272308007665,-0.005481671878836171,-0.0025304388200895443,-0.0064248974421800414
53,2019-03-29,0.004715717518801975,-0.010407420263694685,-0.058257052490936496,-0.010407420263694685,0.013127793827804081,0.013015302005789375,-0.0011593948150784988,-0.027008234151411518,-0.006280328951163195,-0.008806267774336202,-0.03539945487163993,-0.006259284367110096,-0.0053151386113983595,-0.008670211606505131
54,2019-04-01,0.0123409013230989,0.012185378949932702,0.005488329269702552,0.012185378949932702,0.02558086339754918,0.02554006716981969,0.0030958754733524108,-0.02542813074966607,0.028664322485564112,-0.023571587312713894,-0.0015015833455599321,0.01429357380785774,0.028708215834195455,-0.023477976189947306
55,2019-04-02,-0.01252796714534047,0.006830364437869687,0.008091118116691888,0.006830364437869687,-0.02931901679452684,-0.029506632668028752,-0.01763224330926611,-0.0020355503485217637,-0.015298862239275447,-0.00204835882629857,-0.010998224954449373,0.00445213673118609,-0.014961469085447968,-0.0020533222586715835
56,2019-04-03,-0.0005698286158292362,0.011237349250872261,-0.009835207360292931,0.011237349250872261,-0.03984944422365694,-0.03903295856866103,-0.004259971097231623,-0.012319120828255906,-0.04145914287188314,-0.01226344065276158,0.0012275090951837722,0.014534818091912271,-0.04249606953310077,-0.012199778471187138
57,2019-04-04,0.012640432090607258,0.006574390570078605,0.0006326588172066907,0.006574390570078605,-0.032882866901841556,-0.03285530519027363,0.010678726051662583,-0.009367423867599194,-0.03085133511688737,-0.00936751927122216,0.030487706009494117,0.0036009962026616847,-0.031084551146776912,-0.009367160168109822
58,2019-04-08,0.018741318606164854,0.013339260767381685,0.005505045987175105,0.013339260767381685,0.011356577588088687,0.010966038846957776,0.030876876506744907,0.0005422212593981909,0.010682960164939373,0.0005426729067467655,0.015522011606661067,0.009988995207196824,0.011253669537808753,0.0005233165923957211
59,2019-04-09,-0.00955571486154322,0.01430720520444364,0.024746581163022405,0.01430720520444364,-0.015277415376759657,-0.015469672778953138,-0.014393240996310668,-0.08214674242641545,-9.965498178660516e-05,-0.0821467965501008,0.016519926060332566,0.014872031067681509,-0.0002661163139289029,-0.08213717165865017
60,2019-04-10,-0.01072778477981071,0.0004523407049050022,0.0036436525177305635,0.0004523407049050022,-0.0017399618781879685,-0.0017839212558530427,0.013306569510826321,-0.013693373071846121,-0.013594643475589571,-0.01368314632978239,-0.011768585091097468,-0.0003353488302601234,-0.013524807298703508,-0.013681981431401478
61,2019-04-11,-0.021921553719162244,-0.012390186382015025,-0.017260895336809936,-0.012390186382015025,-0.014777589598307123,-0.014059836966950325,-0.010499877879466681,-0.009414351098812723,-0.016144443104274046,-0.015323500246897537,-0.008396893890948932,-0.0076608170004019115,-0.016318672923706385,-0.015320701180934631
62,2019-04-12,0.002792657996787852,-0.010745361605243059,-0.006881784242418861,-0.010745361605243059,0.00624918880708992,0.00623462323459758,-0.011504650191606524,0.017129034601920057,0.003666482516644571,0.0028839635764621317,-0.017494883592854053,-0.009309774018765538,0.004664945286806046,0.0030009134379426266
63,2019-04-15,-0.010259375363841838,-0.0020934392964538496,-0.008959641711688287,-0.0020934392964538496,-0.010769339332279937,-0.01089416237463968,-1.9638992698248463e-05,0.0034054342389374494,0.0026776759761269536,0.003319051570429369,-0.008759204555593637,-0.0017358242234829188,0.0025770114068228434,0.0033190097575404873
64,2019-04-16,-0.007047367218164988,-0.008492424948147923,-0.01920028578337763,-0.008492424948147923,-0.01014955281724442,-0.010420827661501951,-0.0035535994781963585,-0.008360241737587272,-0.003408903823069284,-0.00836022876124473,-0.0201464115177903,-0.009045607084460701,-0.0037770241538505854,-0.008360275858407776
65,2019-04-17,0.006306570726917515,0.005426232091586013,0.009885826212888187,0.005426232091586013,0.05623626622810028,0.055875396167956844,-0.015871474341718112,0.002737328659680843,0.0475132001828957,0.0011701359788258447,-0.0024034778700963715,0.004913351595544867,0.049716235325901734,0.0009131400236164718
66,2019-04-18,-0.005897803362626343,-0.009774964979594548,0.021635926615130793,-0.009774964979594548,0.021635926615130793,-0.009774964979594548,-0.012993105578656086,-0.01465726486581798,-0.012993105578656086,-0.01465726486581798,-0.0008074068349178303,-0.009010793296166948,0.002988325786888934,1.0260792056361254e-05
67,2019-04-19,-0.0012497249039090854,-0.003092124999239743,-0.02007175056722499,-0.003092124999239743,-0.01218663194249442,-0.01218443335988427,-0.002745122623988822,0.0012423153345405046,-0.003457361551150064,-0.0014029605625865,0.0010842184997643086,-0.003592162039735297,-0.009578430609145462,-0.002433157852903938
68,2019-04-22,0.01713134223583988,0.009992618026694093,-0.0017569681014966143,0.009992618026694093,-0.014810356055652476,-0.014923620468227778,-0.0050667971313731325,-0.0018194059584606959,-0.002009470048986807,-0.001713211573913645,0.00903721378977624,0.00953887125023285,-0.0019382079778352164,-0.0016987015717539813
